,word,Ambiguity,N,Entropy,Dissimilarity,Dominance,Communities,Norms
577,pintura,0.25755226016931015,2,0.3070428887831223,0.8388152586436564,0.945054945054945,"[['arte', 'color', 'colores', 'cuadro', 'expresión', 'pared', 'pincel', 'rojo', 'óleo'], ['casa']]","[95, 5]"
578,abstracto,0.5450118266817989,2,0.5916727785823275,0.9211372339752892,0.8571428571428571,"[['arte', 'cuadro', 'pintura'], ['etéreo']]","[86, 14]"
579,amorfo,0.3684801274184234,2,0.3912435636292556,0.9418177362467668,0.9230769230769231,"[['anormal', 'deforme', 'feo', 'raro', 'sin forma'], ['forma']]","[92, 8]"
580,complejo,0.1701549148425319,2,0.24476508202089717,0.6951764256472035,0.9594594594594594,"[['Edipo', 'arduo', 'complicado', 'difícil', 'inferioridad', 'problema', 'simple'], ['raro']]","[96, 4]"
581,cuadro,0.2080031829290494,3,0.2875634943275033,0.723329584707844,0.9256198347107438,"[['arte', 'cuadrado', 'foto', 'imagen', 'marco', 'museo', 'obra', 'paisaje', 'pared', 'pintor', 'pintura'], ['fútbol'], ['decoración']]","[93, 4, 3]"
582,etéreo,0.4159664319913808,2,0.5813214987637028,0.7155531541083844,0.8611111111111112,"[['efímero', 'fugaz', 'intangible', 'liviano', 'suave', 'sutil', 'volátil'], ['aire']]","[86, 14]"
583,irreal,0.1356597860704679,2,0.31273337639664334,0.43378736108553073,0.9436619718309859,"[['falso', 'fantasioso', 'fantasía', 'fantástico', 'ficticio', 'ilusorio', 'imaginario', 'imposible', 'mentira', 'sueño'], ['inexistente']]","[94, 6]"
584,absurdo,0.5533764213813509,5,0.6528393301553903,0.8476456546354751,0.6721311475409836,"[['ilógico', 'incoherente', 'raro', 'ridículo', 'sin sentido', 'sinsentido'], ['estúpido', 'tonto'], ['loco'], ['teatro'], ['increíble']]","[67, 15, 8, 5, 5]"
585,estúpido,0.20172753532568072,2,0.32275695889739825,0.6250137441337345,0.9411764705882353,"[['bobo', 'idiota', 'imbécil', 'nabo', 'tarado', 'tonto'], ['lento']]","[94, 6]"
586,ilógico,0.5856764190014241,2,0.7219280948873623,0.8112669712525917,0.8,"[['absurdo', 'irracional', 'loco', 'locura', 'sin sentido'], ['lógico', 'pensamiento']]","[80, 20]"
587,incoherente,0.34745325672704125,2,0.45371633918694476,0.765794014272605,0.9047619047619048,"[['absurdo', 'ilógico', 'irracional', 'loco', 'ridículo', 'sin sentido'], ['tonto']]","[90, 10]"
588,loco,0.6034615427175575,2,0.6394571324851642,0.9437091433671014,0.8378378378378378,"[['chiflado', 'demente', 'enfermedad', 'enfermo', 'manicomio', 'orate'], ['lindo']]","[84, 16]"
589,raro,0,1,0,0,1.0,"[['desconocido', 'diferente', 'difícil', 'distinto', 'extravagante', 'extraño', 'original', 'único']]",[100]
590,sin sentido,0.6489950195582536,3,0.7390973843300042,0.8780913494188199,0.6875,"[['absurdo', 'ilógico', 'incoherente', 'irracional', 'loco'], ['nada'], ['perdido']]","[69, 22, 9]"
591,sinsentido,0.48880338372675664,3,0.557560358508834,0.8766824546745677,0.8125,"[['absurdo', 'estúpido', 'ilógico', 'incoherente', 'ridículo', 'tonto'], ['innecesario'], ['erróneo']]","[81, 9, 9]"
592,teatro,0,1,0,0,1.0,"[['actor', 'actores', 'actriz', 'actuación', 'actuar', 'arte', 'cine', 'comedia', 'diversión', 'drama', 'escena', 'escenario', 'luces', 'obra', 'público', 'representación', 'telón']]",[100]
593,abuela,0.6142543812772907,5,0.7687430739431841,0.7990372883966805,0.5862068965517241,"[['amor', 'cariño', 'cuidado', 'familia', 'madre', 'ternura'], ['canas', 'vejez'], ['comida'], ['vieja'], ['anteojos']]","[59, 14, 12, 9, 7]"
594,anteojos,0.2018924791700276,2,0.23692474671835087,0.8521375751855562,0.9611650485436893,"[['gafas', 'lentes', 'ojos', 'sol', 'ver', 'vidrio', 'visión', 'vista'], ['leer']]","[96, 4]"
595,canas,0.6853506233443931,4,0.7635714874785856,0.8975592129657851,0.5754716981132075,"[['años', 'edad', 'experiencia', 'madurez', 'sabiduría', 'tiempo', 'vejez', 'viejo'], ['blancas', 'blanco', 'gris'], ['cabello', 'pelo', 'tinta'], ['verdes']]","[58, 22, 18, 3]"
596,cuidado,0.4938062769472909,2,0.5965109917085879,0.8278242711553065,0.8552631578947368,"[['advertencia', 'alerta', 'atención', 'ojo', 'peligro', 'precaución', 'protección', 'riesgo'], ['amor', 'cariño', 'perro']]","[86, 14]"
597,vejez,0,1,0,0,1.0,"[['abuela', 'abuelo', 'abuelos', 'adultez', 'adulto', 'anciano', 'ancianos', 'arrugas', 'años', 'canas', 'edad', 'sabiduría', 'tiempo', 'viejo']]",[100]
598,vieja,0.5493463883139797,4,0.6481953922786352,0.84750122394859,0.6304347826086957,"[['abuela', 'anciana', 'antigua', 'arrugas', 'canas', 'experiencia', 'joven', 'nueva', 'usada', 'vejez'], ['fea', 'madre', 'mamá', 'mujer', 'señora'], ['ropa'], ['bruja']]","[63, 29, 4, 3]"
599,abuelas,0.3864721949446768,2,0.5086113313826897,0.7598576183783194,0.8870967741935484,"[['amor', 'comida', 'dulzura', 'familia', 'madre', 'madres', 'mimos', 'nietos'], ['canas', 'vieja']]","[89, 11]"
600,dulzura,0.7953493953460301,2,0.966334094295981,0.8230584018930625,0.6075949367088608,"[['azúcar', 'bombón', 'chocolate', 'dulce', 'miel', 'postre', 'rico'], ['amor', 'ternura', 'tierno']]","[61, 39]"
601,madres,0,1,0,0,1.0,"[['amor', 'cuidado', 'familia', 'hijas', 'hijos', 'mamá', 'mujeres', 'padres', 'protección', 'únicas']]",[100]
602,nietos,0,1,0,0,1.0,"[['abuela', 'abuelos', 'alegría', 'amor', 'descendencia', 'familia', 'hijos', 'niños', 'padres', 'ternura', 'vida']]",[100]
603,abuelo,0.6891023965701862,2,0.9090221560878149,0.7580699677727287,0.6756756756756757,"[['abuela', 'anciano', 'canas', 'mayor', 'nieto', 'sabiduría', 'sabio', 'viejo'], ['amor', 'cariño', 'familia', 'padre']]","[68, 32]"
604,anciano,0,1,0,0,1.0,"[['abuelo', 'adulto', 'bastón', 'canas', 'edad', 'experiencia', 'mayor', 'sabiduría', 'sabio', 'vejez', 'viejo']]",[100]
605,nieto,0,1,0,0,1.0,"[['abuela', 'abuelo', 'amor', 'bebé', 'descendiente', 'familia', 'hijo', 'nieta', 'niño', 'padre', 'pariente', 'pequeño']]",[100]
606,padre,0.2275365828929351,3,0.27434253574006084,0.8293886410254868,0.9302325581395349,"[['amigo', 'amor', 'familia', 'hijo', 'hombre', 'madre', 'papá', 'protección', 'tutor'], ['responsabilidad'], ['grande']]","[93, 3, 3]"
607,sabiduría,0.45962899749167146,2,0.6365048555378351,0.7221138904011868,0.8390804597701149,"[['conocimiento', 'estudio', 'experiencia', 'filosofía', 'genio', 'inteligencia', 'lectura', 'libro', 'libros', 'saber', 'sabio'], ['anciano', 'edad', 'vejez', 'viejo']]","[84, 16]"
608,sabio,0,1,0,0,1.0,"[['anciano', 'barba', 'conocedor', 'conocimiento', 'culto', 'experiencia', 'genio', 'inteligente', 'sabelotodo', 'saber', 'sabiduría', 'viejo']]",[100]
609,viejo,0.24223563237972578,3,0.3374923389566671,0.7177514995705667,0.9080459770114943,"[['abuelo', 'anciano', 'antiguo', 'añejo', 'bastón', 'experiencia', 'gastado', 'joven', 'nuevo', 'sabiduría', 'sabio', 'tiempo'], ['hombre'], ['padre']]","[91, 5, 5]"
610,abuelos,0.22161169702742117,2,0.26676498780302604,0.8307375673716779,0.9545454545454546,"[['amor', 'ancianos', 'buenos', 'cariño', 'cuidado', 'familia', 'nietos', 'padres', 'viejos'], ['sabiduría']]","[95, 5]"
611,ancianos,0,1,0,0,1.0,"[['abuelo', 'abuelos', 'edad', 'sabios', 'vejez', 'viejo', 'viejos']]",[100]
612,padres,0.20165225941194304,3,0.299628706388825,0.6730071422137405,0.9213483146067416,"[['amor', 'casa', 'cuidado', 'familia', 'hijos', 'madre', 'madres', 'mamá', 'papá', 'protección', 'responsabilidad'], ['abuelos'], ['educación']]","[92, 4, 3]"
613,viejos,0.4999523340111992,2,0.9103480624345154,0.5491881123734061,0.6744186046511628,"[['abuelos', 'amigos', 'ancianos', 'antiguos', 'mayores', 'padres', 'sabios', 'trapos'], ['antiguo', 'arrugas', 'años', 'experiencia', 'libros', 'sabiduría', 'tiempos']]","[67, 33]"
614,abulia,0,1,0,0,1.0,"[['aburrido', 'aburrimiento', 'depresión', 'desgano', 'pereza']]",[100]
615,aburrimiento,0.2446927404331521,2,0.3712323266408757,0.6591364029293278,0.9285714285714286,"[['cansancio', 'desgano', 'hastío', 'nada', 'soledad', 'sueño', 'tedio', 'tristeza'], ['ocio']]","[93, 7]"
616,depresión,0.15404525891990442,2,0.22028326695127431,0.6993053128905091,0.9647058823529412,"[['angustia', 'ansiedad', 'bajón', 'dolor', 'enfermedad', 'llanto', 'malestar', 'miedo', 'soledad', 'tristeza'], ['gris']]","[96, 4]"
617,desgano,0.4739917308580999,7,0.8586883253736299,0.5519950799981566,0.3409090909090909,"[['cansancio', 'fatiga', 'trabajo'], ['fiaca', 'flojera', 'pereza', 'vagancia'], ['abulia', 'apatía', 'desinterés', 'desmotivación'], ['depresión', 'tristeza'], ['aburrimiento'], ['cansado'], ['sin ganas']]","[34, 23, 19, 9, 8, 3, 3]"
618,pereza,0,1,0,0,1.0,"[['apatía', 'cama', 'cansancio', 'desgano', 'dormir', 'fiaca', 'siesta', 'sueño', 'vagancia', 'vago', 'yo']]",[100]
619,lleno,0.6383566327745969,4,0.7344353696102238,0.8691801337310083,0.6145833333333334,"[['completo', 'ocupado', 'repleto', 'satisfecho', 'tope', 'vacío'], ['agua', 'tanque', 'vaso'], ['comer', 'comida', 'panza'], ['amor']]","[61, 20, 16, 3]"
620,pantalón,0,1,0,0,1.0,"[['ajustado', 'azul', 'comodidad', 'corto', 'frío', 'hombre', 'jean', 'jeans', 'jogging', 'largo', 'piernas', 'prenda', 'ropa', 'short', 'tela', 'vaquero', 'vestimenta', 'vestir']]",[100]
621,abundancia,0.4491675669440661,3,0.504310752333984,0.8906563361286438,0.8382352941176471,"[['cantidad', 'dinero', 'exceso', 'mucho', 'oro', 'plata', 'riqueza'], ['amor', 'felicidad'], ['comida']]","[84, 9, 7]"
622,exceso,0.5133113063220814,3,0.5657700444678189,0.9072790462155313,0.8,"[['abuso', 'cantidad', 'comida', 'demasiado', 'mucho', 'peso', 'sobra', 'sobrante'], ['alcohol', 'drogas'], ['velocidad']]","[80, 14, 6]"
623,oro,0,1,0,0,1.0,"[['amarillo', 'anillo', 'brillo', 'dinero', 'dorado', 'joya', 'metal', 'plata', 'riqueza', 'valor']]",[100]
624,abundante,0.34575499761566963,3,0.43547714408167915,0.7939681848166502,0.8690476190476191,"[['bastante', 'cantidad', 'demasiado', 'exceso', 'mucho', 'sobra'], ['comida'], ['lleno']]","[87, 7, 6]"
625,bastante,0.47182582657251176,3,0.6752751570754241,0.6987163997206131,0.6744186046511628,"[['abundante', 'cantidad', 'demasiado', 'mucho', 'poco'], ['suficiente'], ['amor']]","[67, 29, 3]"
626,demasiado,0.3145722527970084,5,0.4281742424897553,0.7346828033555406,0.8252427184466019,"[['abundante', 'cantidad', 'demás', 'exagerado', 'exceso', 'mucho', 'poco', 'sobra'], ['desborde', 'lleno'], ['pesado'], ['rápido'], ['suficiente']]","[83, 8, 4, 3, 3]"
627,sobra,0.6917254507211186,3,0.7832729491176051,0.8831218434140752,0.6704545454545454,"[['de más', 'demasiado', 'demás', 'excedente', 'exceso', 'extra', 'falta', 'mucho', 'poco', 'resto'], ['comida'], ['basura', 'descarte', 'desperdicio']]","[67, 18, 15]"
628,desinterés,0.4096723999895095,3,0.5142983172364343,0.7965657017718261,0.8275862068965517,"[['aburrido', 'aburrimiento', 'apatía', 'desamor', 'desgano', 'desmotivación', 'ignorar', 'indiferencia', 'interés'], ['feo', 'maldad'], ['ignorancia']]","[83, 12, 5]"
629,tedio,0.3086283951657629,3,0.564231473975006,0.5469889742085433,0.8088235294117647,"[['aburrido', 'aburrimiento', 'cansancio', 'hastío'], ['molesto', 'pesado'], ['fastidio']]","[81, 10, 9]"
630,tedioso,0.565335621118655,3,0.8117719014773483,0.6964217658800427,0.6222222222222222,"[['aburrido', 'agotador', 'cansador', 'difícil', 'monótono'], ['insoportable', 'molesto', 'pesado'], ['feo', 'odioso']]","[62, 27, 11]"
631,televisión,0.2819762130358713,2,0.2936763098513696,0.9601598888878038,0.9482758620689655,"[['cable', 'color', 'diversión', 'entretenimiento', 'información', 'medios', 'pantalla', 'película', 'películas', 'programa', 'programas', 'visión'], ['basura']]","[95, 5]"
632,cansada,0,1,0,0,1.0,"[['agotada', 'cama', 'dormir', 'estresada', 'estrés', 'fatiga', 'muerta', 'sueño', 'trabajo']]",[100]
633,película,0.5486087075836581,2,0.7706290693639404,0.7118972400515169,0.7741935483870968,"[['acción', 'actores', 'cine', 'drama', 'ficción', 'film', 'pochoclo', 'suspenso', 'televisión', 'terror'], ['amor', 'distracción', 'diversión', 'emoción', 'entretenimiento']]","[77, 23]"
634,sosa,0.6205346952177371,3,0.7485306016287523,0.8290037760213079,0.6956521739130435,"[['aburrida', 'apellido'], ['comida'], ['sin sabor']]","[70, 17, 13]"
635,mujeres,0.6486628192045492,5,0.7614945241928256,0.8518286062426035,0.4857142857142857,"[['bellas', 'femeninas', 'feminismo', 'fuertes', 'hermosas', 'hombres', 'lindas', 'niños'], ['amor', 'femenino', 'género', 'madres', 'sexo', 'vida'], ['grupo', 'personas'], ['fuerza'], ['libertad']]","[49, 33, 9, 6, 4]"
636,tristes,0,1,0,0,1.0,"[['alegres', 'angustia', 'dolor', 'llanto', 'llorar', 'lágrimas', 'muerte', 'personas']]",[100]
637,bostezo,0.44818240268704185,3,0.6056160434423083,0.7400438075246205,0.773109243697479,"[['cama', 'cansancio', 'contagioso', 'dormir', 'sueño'], ['aburrido', 'aburrimiento', 'fiaca'], ['boca']]","[77, 17, 6]"
638,desganado,0.6729764493906959,2,0.9606276613221152,0.700559099520907,0.6162790697674418,"[['aburrido', 'caído', 'decaído', 'depresión', 'deprimido', 'desanimado', 'sin ganas', 'triste', 'tristeza'], ['agotado', 'cansado', 'cansancio']]","[62, 38]"
639,domingo,0.652744903396028,3,0.8578295343286154,0.7609261249170001,0.5652173913043478,"[['descanso', 'feriado', 'fin de semana', 'libre', 'misa', 'sábado'], ['día', 'lunes', 'martes', 'semana', 'sol'], ['familia', 'reunión']]","[57, 31, 12]"
640,embole,0,1,0,0,1.0,"[['aburrido', 'aburrimiento', 'cansado', 'tedio']]",[100]
641,lento,0.5073688123356916,6,0.5956345533373311,0.851812255506186,0.7010309278350515,"[['caracol', 'despacio', 'rápido', 'tortuga', 'velocidad', 'veloz'], ['tranquilo'], ['tiempo'], ['suave'], ['caminar'], ['seguro']]","[70, 9, 8, 5, 4, 3]"
642,monótono,0.16490158158745855,2,0.222284830685688,0.741848110277171,0.9642857142857143,"[['aburrido', 'cansador', 'chato', 'denso', 'repetitivo', 'rutina', 'rutinario', 'tedioso'], ['lineal']]","[96, 4]"
643,rutinario,0.4216934384995381,3,0.5419709166009578,0.7780739253394707,0.7956989247311828,"[['aburrido', 'aburrimiento', 'diario', 'igual', 'lo mismo', 'monótono', 'repetitivo', 'rutina', 'siempre'], ['cansador', 'trabajo'], ['día']]","[80, 17, 3]"
644,soso,0.41303046734928583,4,0.45893314056316425,0.8999796067079607,0.8266666666666667,"[['aburrido', 'desabrido', 'feo', 'insulso', 'insípido', 'sin gracia', 'sin gusto', 'sin sabor'], ['bobo', 'tonto'], ['oso'], ['sabor']]","[83, 9, 4, 4]"
645,aburridos,0.7650948032606044,2,0.8812908992306927,0.8681523931864954,0.7,"[['niños', 'solos'], ['cansado']]","[70, 30]"
646,hastío,0.4011935513822315,3,0.47575160489887675,0.8432836531733973,0.8493150684931506,"[['aburrido', 'aburrimiento', 'cansancio', 'hartazgo', 'harto', 'tedio'], ['enojo', 'fastidio'], ['asco']]","[85, 10, 5]"
647,aburrir,0.6956123685163204,5,0.9493050486358482,0.7327595797746106,0.28125,"[['dormir', 'sueño'], ['cansar'], ['soledad', 'triste'], ['pesado'], ['aburrido']]","[28, 28, 22, 12, 9]"
648,humillado,0.287926570540376,2,0.3912435636292556,0.7359266638651127,0.9230769230769231,"[['avergonzado', 'bullying', 'dolor', 'herido', 'maltratado', 'triste', 'tristeza', 'vergüenza'], ['degradado']]","[92, 8]"
649,maltratado,0.5371773818374008,3,0.5870116019467203,0.9151052211846358,0.796875,"[['ajado', 'dolor', 'golpeado', 'golpes', 'lastimado', 'maldad', 'malo', 'maltrato', 'pegar', 'violencia', 'víctima'], ['animal', 'perro'], ['descuidado']]","[80, 11, 9]"
650,usado,0.3191363929372149,4,0.373422256860573,0.8546260622498804,0.8734177215189873,"[['añejo', 'gastado', 'nuevo', 'roto', 'viejo'], ['sucio'], ['prestado'], ['auto']]","[87, 5, 4, 4]"
651,víctima,0.5191249127073186,2,0.787126586201269,0.659518966590436,0.7647058823529411,"[['abuso', 'accidente', 'asesinato', 'crimen', 'delito', 'justicia', 'mujer', 'robo', 'victimario', 'violencia'], ['dolor', 'muerte', 'triste']]","[76, 24]"
652,abusador,0.6121703234997903,10,0.9360454735781639,0.6539963503692658,0.26229508196721313,"[['violador'], ['malo'], ['aprovechador'], ['delincuente', 'sinvergüenza'], ['violento'], ['hombre'], ['asco'], ['manipulador'], ['poder'], ['violar']]","[26, 11, 11, 10, 10, 10, 7, 5, 5, 5]"
653,aprovechador,0.594580445644994,3,0.8906521161317765,0.6675787716390749,0.5714285714285714,"[['abusador', 'abuso', 'avivado', 'oportunista', 'usurero', 'ventajero', 'vividor'], ['egoísta', 'hombre', 'manipulador'], ['estafador', 'ladrón', 'sinvergüenza']]","[57, 23, 20]"
654,delincuente,0,1,0,0,1.0,"[['asesino', 'chorro', 'cárcel', 'delito', 'ladrón', 'malo', 'miedo', 'político', 'robar', 'robo']]",[100]
655,sinvergüenza,0.2112819949468646,2,0.3912435636292556,0.5400267623241375,0.9230769230769231,"[['atrevido', 'caradura', 'descarado', 'desvergonzado', 'estafador', 'ladrón'], ['político']]","[92, 8]"
656,violar,0.5911661155877811,2,0.9975025463691152,0.5926462220468622,0.5294117647058824,"[['abusar', 'violentar'], ['delito', 'matar']]","[53, 47]"
657,abuso,0.7153893605943742,4,0.8847095820718583,0.808614911708132,0.4782608695652174,"[['acoso', 'maltrato', 'violación', 'violencia'], ['poder'], ['daño', 'dolor'], ['exceso']]","[48, 24, 20, 9]"
658,aprovechar,0.5182314493075322,3,0.6027871841420515,0.859725393872022,0.7735849056603774,"[['ahorrar', 'beneficio', 'oportunidad', 'oportunista', 'usar', 'utilizar', 'ventaja'], ['disfrutar', 'vida'], ['ganar']]","[77, 17, 6]"
659,delito,0.2753702795515896,2,0.34781691357106326,0.7917104338726417,0.9347826086956522,"[['asalto', 'crimen', 'cárcel', 'hurto', 'ilegal', 'ladrón', 'ley', 'policía', 'prisión', 'robar', 'robo'], ['malo']]","[93, 7]"
660,agresivo,0.2975868641886235,3,0.38189623095230185,0.7792348812832133,0.8888888888888888,"[['golpe', 'impulsivo', 'ira', 'iracundo', 'malo', 'violencia', 'violento'], ['hombre'], ['bruto']]","[89, 7, 4]"
661,exagerado,0,1,0,0,1.0,"[['agrandado', 'agrandar', 'demasiado', 'dramático', 'excesivo', 'grande', 'mucho']]",[100]
662,gobierno,0,1,0,0,1.0,"[['control', 'corrupción', 'democracia', 'elección', 'leyes', 'mando', 'palacio', 'país', 'poder', 'política', 'presidente', 'pueblo']]",[100]
663,daño,0.2739698267627726,2,0.42806962922930636,0.6400122971957296,0.9125,"[['dolor', 'herida', 'herir', 'lastimar', 'mal', 'romper', 'roto', 'rotura', 'ruptura', 'triste'], ['maldad', 'malo']]","[91, 9]"
664,maltrato,0,1,0,0,1.0,"[['abuso', 'daño', 'dolor', 'golpe', 'golpes', 'pegar', 'tristeza', 'violencia']]",[100]
665,sexual,0,1,0,0,1.0,"[['amor', 'atracción', 'cama', 'cuerpo', 'deseo', 'erótico', 'hombre', 'pareja', 'placer', 'sensual', 'sexo']]",[100]
666,violación,0.35147938675513596,3,0.3822091775910094,0.9195995474793217,0.890625,"[['abuso', 'crimen', 'cárcel', 'delito', 'dolor', 'estupro', 'horror', 'odio', 'ultraje', 'violencia'], ['sexo'], ['derechos']]","[89, 6, 5]"
667,abusos,0.6686552306712754,3,0.7764777222553965,0.8611389760533832,0.6753246753246753,"[['agresión', 'bullying', 'dolor', 'excesos', 'injusticia', 'maltrato', 'usos', 'violación', 'violencia'], ['poder'], ['sexual', 'sexuales']]","[68, 18, 14]"
668,agresión,0.46451808642566317,5,0.6290348691276872,0.7384615849195015,0.6867469879518072,"[['agredir', 'golpe', 'pegar', 'pelea', 'piña', 'violencia'], ['dolor', 'herida'], ['feo', 'maldad'], ['verbal'], ['odio']]","[69, 14, 8, 5, 4]"
669,bullying,0.6803347719654291,3,0.8480838454447894,0.8022022534913609,0.6075949367088608,"[['acoso', 'agresión', 'maldad', 'maltrato', 'miedo', 'molestar', 'sufrimiento', 'violencia'], ['burla', 'discriminación', 'discriminar'], ['escuela', 'niños']]","[61, 24, 15]"
670,excesos,0.5241190776302997,3,0.7789766546816175,0.6728302760812738,0.5454545454545454,"[['abusos', 'cantidad', 'comida', 'demasiado', 'mucho'], ['alcohol', 'drogas'], ['desborde']]","[55, 40, 5]"
671,acá,0.631931233969191,4,0.8756044099379652,0.7217086012780156,0.37623762376237624,"[['allá', 'allí', 'aquí', 'cerca'], ['espacio', 'lugar'], ['ahora', 'ya'], ['conmigo']]","[38, 31, 28, 4]"
672,ahora,0,1,0,0,1.0,"[['antes', 'aquí', 'después', 'hoy', 'inmediatamente', 'instante', 'mañana', 'momento', 'presente', 'pronto', 'rápido', 'tiempo', 'ya']]",[100]
673,allá,0.14464314115795116,2,0.16866093149667025,0.8575971914444618,0.975,"[['acá', 'ahí', 'allí', 'aquí', 'cerca', 'distancia', 'distante', 'lejanía', 'lejos', 'lugar', 'ubicación', 'vamos', 'voy'], ['señalar']]","[98, 2]"
